global_id,prompt_id,annotator_name,nli_tag,p_value,label,label_span_percentage,num_of_spans
165,182,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.15,1
165,182,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.24,2
166,161,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
166,161,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
166,161,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
166,161,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.14,1
166,161,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
166,161,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
166,161,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.08,1
166,161,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.14,1
167,266,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
167,266,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
167,266,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
167,266,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.07,4
167,266,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
167,266,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
167,266,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
167,266,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.18,3
168,312,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
168,312,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
168,312,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
168,312,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.33,1
168,312,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
168,312,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
168,312,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
168,312,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.33,1
169,137,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.14,1
169,137,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
169,137,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.11,1
169,137,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
169,137,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.14,1
169,137,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
169,137,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
169,137,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
170,9,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
170,9,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
170,9,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
170,9,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.17,3
170,9,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
170,9,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
170,9,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
170,9,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.09,3
171,335,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
171,335,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
171,335,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
171,335,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
171,335,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.34,1
171,335,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
171,335,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
171,335,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
172,195,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
172,195,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
172,195,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
172,195,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.07,1
172,195,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
172,195,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
172,195,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
172,195,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.07,1
173,249,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
173,249,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.03,1
173,249,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.04,1
173,249,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.07,1
173,249,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.33,1
173,249,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.03,1
173,249,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.08,3
173,249,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
174,330,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
174,330,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
174,330,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
174,330,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.38,1
174,330,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
174,330,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.08,1
174,330,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
174,330,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.04,3
175,44,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.12,2
175,44,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.06,1
175,44,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
175,44,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
175,44,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.1,1
175,44,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
175,44,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.04,1
175,44,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
176,91,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.25,1
176,91,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.19,1
176,91,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.75,1
176,91,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
176,91,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.44,2
176,91,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
176,91,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
176,91,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.14,2
177,158,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.17,1
177,158,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
177,158,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
177,158,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.0,0
177,158,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.08,1
177,158,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
177,158,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
177,158,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.0,0
179,339,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.24,1
179,339,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
179,339,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
179,339,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.0,0
179,339,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
179,339,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
179,339,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.28,1
179,339,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
180,322,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
180,322,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
180,322,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
180,322,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.08,2
180,322,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
180,322,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
180,322,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
180,322,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.53,2
181,367,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
181,367,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
181,367,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.16,1
181,367,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
181,367,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
181,367,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
181,367,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
181,367,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.3,1
182,269,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
182,269,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
182,269,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
182,269,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
182,269,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
182,269,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
182,269,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
182,269,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
183,273,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
183,273,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
183,273,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
183,273,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.19,1
183,273,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
183,273,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
183,273,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
183,273,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.15,1
184,54,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
184,54,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
184,54,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.08,1
184,54,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
184,54,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
184,54,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
184,54,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.1,1
184,54,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
185,17,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
185,17,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
185,17,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
185,17,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
185,17,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
185,17,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
185,17,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,2
185,17,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
186,336,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
186,336,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.11,1
186,336,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
186,336,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.18,1
186,336,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.08,2
186,336,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.18,1
186,336,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
186,336,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
187,241,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
187,241,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
187,241,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.19,2
187,241,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
187,241,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.77,2
187,241,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
187,241,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.04,2
187,241,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.06,1
189,243,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.16,1
189,243,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.11,2
189,243,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
189,243,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
189,243,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.5,2
189,243,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
189,243,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.03,2
189,243,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
190,124,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.17,1
190,124,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
190,124,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
190,124,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.22,1
190,124,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.08,1
190,124,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
190,124,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
190,124,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.19,3
191,41,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.92,1
191,41,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
191,41,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.67,2
191,41,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
191,41,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.43,2
191,41,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.35,2
191,41,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.12,3
191,41,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
192,397,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.22,1
192,397,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
192,397,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.0,0
192,397,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.11,1
192,397,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
192,397,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
192,397,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.0,0
192,397,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.24,2
193,132,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.05,1
193,132,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.16,1
193,132,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
193,132,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.23,1
193,132,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
193,132,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
193,132,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
193,132,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.23,1
194,361,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
194,361,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
194,361,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
194,361,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
194,361,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
194,361,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
194,361,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
194,361,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
195,183,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
195,183,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
195,183,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
195,183,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
195,183,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
195,183,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
195,183,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
195,183,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.12,1
196,11,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
196,11,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
196,11,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
196,11,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
196,11,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
196,11,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
196,11,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
196,11,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
197,318,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
197,318,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
197,318,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
197,318,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.18,1
197,318,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.66,3
197,318,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.25,1
197,318,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
197,318,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
198,258,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
198,258,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
198,258,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.09,1
198,258,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
198,258,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
198,258,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
198,258,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
198,258,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
199,172,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
199,172,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
199,172,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
199,172,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.23,2
199,172,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
199,172,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
199,172,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
199,172,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.23,2
200,355,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
200,355,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
200,355,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
200,355,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.21,1
200,355,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
200,355,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
200,355,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
200,355,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.21,2
201,208,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,1.12,2
201,208,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
201,208,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
201,208,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
201,208,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.56,2
201,208,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
201,208,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
201,208,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
202,117,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
202,117,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
202,117,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
202,117,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.22,1
202,117,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.64,1
202,117,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
202,117,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
202,117,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.1,2
203,86,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.0,0
203,86,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
203,86,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.03,1
203,86,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
203,86,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.0,0
203,86,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
203,86,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.09,1
203,86,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.09,1
204,251,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
204,251,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
204,251,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.19,1
204,251,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
204,251,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
204,251,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
204,251,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
204,251,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
205,272,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
205,272,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
205,272,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.03,1
205,272,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.17,1
205,272,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.0,0
205,272,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
205,272,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.03,1
205,272,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
206,90,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,1.0,1
206,90,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
206,90,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.18,1
206,90,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
206,90,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,1.0,1
206,90,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
206,90,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
206,90,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
207,152,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
207,152,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
207,152,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
207,152,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.22,3
207,152,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
207,152,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
207,152,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
207,152,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.22,2
